# ccx tau_xx tau_yy tau_zz
1.73597 -0.545048 -4.49907e-08 0
1.7472 -0.543296 -4.45666e-08 0
1.75844 -0.541561 -4.41503e-08 0
1.76968 -0.539842 -4.37418e-08 0
1.78091 -0.538139 -4.33412e-08 0
1.79215 -0.536451 -4.29486e-08 0
1.80338 -0.534779 -4.25641e-08 0
1.81462 -0.533121 -4.21881e-08 0
1.82585 -0.531478 -4.1821e-08 0
1.83709 -0.529849 -4.14634e-08 0
1.84832 -0.528234 -4.11162e-08 0
1.85956 -0.526633 -4.07809e-08 0
1.87079 -0.525044 -4.04587e-08 0
1.88203 -0.523468 -4.01528e-08 0
1.89326 -0.521903 -3.98757e-08 0
1.9045 -0.520348 -3.95968e-08 0
1.91573 -0.518805 -3.93759e-08 0
1.92697 -0.517267 -3.94375e-08 0
1.93821 -0.51572 -3.87545e-08 0
1.94944 -0.514236 -3.78856e-08 0
1.96068 -0.512755 -5.00598e-08 0
1.97191 -0.510319 -1.4031e-08 0
1.98315 -0.511669 -3.69686e-08 0
1.99438 -0.507383 -5.57087e-08 0
